Date,Time,41CS.RF.AH06.SUP.TEMP DEG F,41CS.RF.AH06.CCOIL.VLV PCT,41CS.RF.AH06.HCOIL.VLV PCT,41CS.RF.AH06.REHEAT.VLV PCT,41CS.RF.AH06.SAT.LPT PCT,41CS.RF.AH06.SP1.STATIC IN WC,41CS.RF.AH06.SUP.TEMP.STPT DEG F,41CS.RF.OAT DEG F,41CS.RF.AH06.EFF.SPS In WC,41CS.RF.AH06.kW kW,41CS.RF.AH06.AVG.HUMID %  RH,41CS.RF.AH06.SPEED PCT,41CS.RF.AH06.SUP.FLOW CFM
5/5/2021,15:31:19,61.062325,0.774166,,0.950000,62.346077,1.966874,62.399998,55.559998,,23.791431
5/5/2021,15:31:56,,,,,,1.860312
5/5/2021,15:31:57,,,,,,1.968437
5/5/2021,15:32:36,,,,,,,,,,24.891035
5/5/2021,15:32:48,,,,,,1.965625
5/5/2021,15:33:19,61.062325,0.774166,,0.950000,62.346077,1.965625,62.399998,55.559998,,24.891035
5/5/2021,15:34:29,,,,,,1.845624
5/5/2021,15:34:30,,,,,,1.964999
5/5/2021,15:35:19,61.062325,0.774166,,0.950000,62.346077,1.964999,62.399998,55.559998,,24.891035
5/5/2021,15:36:18,62.074814
5/5/2021,15:36:32,,,,,,,,,,25.990639
5/5/2021,15:37:19,62.074814,,,,62.346077,1.964999,62.399998,55.559998
5/5/2021,15:37:20,,0.774166,,0.950000,,,,,,25.990639
5/5/2021,15:39:14,63.074814
5/5/2021,15:39:20,63.074814,0.774166,,0.950000,62.346077,1.964999,62.399998,55.559998,,25.990639
5/5/2021,15:39:54,,,,,,1.855624
5/5/2021,15:39:55,,,,,,1.983124
5/5/2021,15:41:20,63.074814,0.774166,,0.950000,62.346077,1.983124,62.399998,55.559998,,25.990639
5/5/2021,15:42:10,,,,,,2.098124
5/5/2021,15:42:15,,,,,,1.976249
5/5/2021,15:42:41,,,,,,2.098124
5/5/2021,15:42:42,,,,,,,,,,24.191288
5/5/2021,15:42:43,,,,,,1.985937,,,,25.690746
5/5/2021,15:43:20,63.074814,0.774166,,0.950000,62.346077,1.985937,62.399998,55.559998,,25.690746
5/5/2021,15:44:35,,,,,,1.877187
